CustomerID,Revenue,Quantity,NumPurchases,Cluster
2630,5316.893647456909,55,24,1
2631,8167.284139501766,79,30,0
2632,4593.708433617276,52,16,2
2633,6987.8662577403875,71,27,3
2634,8839.721307425853,73,30,0
2635,5888.9029395677235,60,25,1
2636,5875.452181541242,49,23,1
2637,6178.91679388901,49,22,1
2638,5573.94213442133,58,22,1
2639,4617.9908054149855,57,25,1
2640,6365.81189845975,55,27,1
2641,6045.147308712425,70,25,3
2642,7915.535605535441,75,29,3
2643,5253.520227771984,59,26,1
2644,5979.56013118311,54,21,1
2645,5870.027965719555,56,21,1
2646,6574.536369669317,63,26,3
2647,6203.330029997908,56,23,1
2648,5101.307426106681,49,22,1
2649,4596.6062642789075,54,22,1
2650,3606.3861432816893,39,17,2
2651,5356.937808710708,56,23,1
2652,3849.312401632005,40,20,2
2653,5779.723994102159,46,21,1
2654,7590.202022047678,71,33,3
2655,2214.982984682968,36,13,2
2656,7478.848625026612,81,34,0
2657,3242.8052955066332,41,19,2
2658,7287.43916857335,67,25,3
2659,8576.011822738117,71,30,3
2660,8069.560854400076,76,31,0
2661,4300.288714161285,50,18,2
2662,7234.436337547632,64,22,1
2663,7650.267031972344,70,30,3
2664,5282.856939423078,63,24,1
2665,7412.426698767609,69,31,3
2666,5025.4150361883785,47,22,2
2667,4240.769845645467,41,21,2
2668,4707.519279516019,54,18,2
2669,5556.307056053518,66,25,1
2670,6029.930305138598,63,21,1
2671,5627.709338523627,61,22,1
2672,10460.770182953045,88,29,0
2673,7378.702179352609,58,23,1
2674,8032.082680597276,68,26,3
2675,5599.075192391549,56,25,1
2676,7642.401904230103,67,26,3
2677,5861.133163626336,61,27,1
2678,7507.190416728693,60,27,3
2679,6019.320815366775,62,22,1
2680,5588.891023727151,55,25,1
2681,6203.713897312722,59,24,1
2682,5365.413059365548,52,21,1
2683,5409.0103623721525,51,24,1
2684,7123.131706754329,65,25,3
2685,4985.458232578584,53,26,1
2686,5985.755104899332,59,24,1
2687,6149.117881152781,73,27,3
2688,7011.922308341919,56,25,1
2689,3393.314386038997,50,24,2
2690,6885.345575294943,73,27,3
2691,5565.1168372361135,55,24,1
2692,4337.563467807851,50,17,2
2693,7580.216637103099,88,33,0
2694,4859.778301091277,52,23,1
2695,5563.999910834776,61,21,1
2696,4047.5639683525887,46,17,2
2697,5032.408239690861,42,18,2
2698,7686.249806094598,80,34,0
2699,6597.131419130552,71,29,3
2700,5840.951947543231,56,22,1
2701,7994.064364709172,78,32,0
2702,8015.413911403757,82,30,0
2703,5362.646987955732,49,22,1
2704,5969.708052607136,47,20,1
2705,5899.442076635423,66,22,1
2706,5650.934529876048,61,24,1
2707,4126.468350346451,45,18,2
2708,6068.4956265831515,63,26,1
2709,6233.395902424348,62,25,1
2710,5140.841485476459,51,22,1
2711,7663.808811526842,77,34,0
2712,4109.262322569823,47,18,2
2713,5573.147709905957,51,22,1
2714,8548.20318712046,67,28,3
2715,7245.1407340065125,70,26,3
2716,7292.8091815013495,77,27,3
2717,4631.683779476168,47,22,2
2718,2529.721157214254,33,15,2
2719,6155.020196256643,66,25,1
2720,5574.46790290354,58,27,1
2721,7807.30692087273,69,30,3
2722,5601.54359512952,66,25,1
2723,7412.427249959619,62,24,3
2724,10351.071979650249,84,34,0
2725,9807.533769174763,101,37,0
2726,6011.619294748979,48,21,1
2727,5674.985943469165,52,19,1
2728,4892.178189471431,39,19,2
2729,7172.720377535069,71,27,3
2730,7444.782397866257,63,24,3
2731,6961.815911674233,60,23,1
2732,7957.162265476576,62,21,1
2733,4884.451945460005,54,24,1
2734,6975.9423399053785,64,31,3
2735,6202.589057221605,58,22,1
2736,4732.699360676913,49,21,2
2737,8018.234964187139,68,30,3
2738,9603.064213245245,74,29,0
2739,4000.8468955964677,48,24,2
2740,3312.0918549636876,34,13,2
2741,5433.8365599314175,68,24,1
2742,6121.307873863317,62,21,1
2743,5068.322066617204,52,24,1
2744,3682.2673172059826,45,20,2
2745,3812.540293617867,39,15,2
2746,6749.7523992031665,72,27,3
2747,3782.0265714851485,41,16,2
2748,7216.5487041317065,66,26,3
2749,8575.632995544473,70,28,3
2750,6089.908115589565,58,30,3
2751,5309.437917838204,46,20,2
2752,7702.14025580867,75,29,3
2753,7088.404675086933,72,31,3
2754,5806.239562395471,60,24,1
2755,8824.285360121783,71,26,3
2756,5563.428833992509,61,24,1
2757,7978.520078027604,85,33,0
2758,5578.654650370233,56,24,1
2759,8297.854332677693,80,30,0
2760,4969.1360133802045,65,27,1
2761,4255.613118710831,36,18,2
2762,6066.360189042778,60,23,1
2763,3724.885606882503,52,20,2
2764,3525.883570749495,40,17,2
2765,5394.3997065695885,60,22,1
2766,5069.128166632421,49,19,2
2767,6227.172564520967,62,27,3
2768,5452.285038664737,55,23,1
2769,4831.322255454343,47,21,2
2770,4283.227073919355,44,20,2
2771,6391.530191835398,71,30,3
2772,11003.079282715935,112,42,0
2773,8579.388405495842,84,36,0
2774,6259.122711555762,64,25,1
2775,7668.277173446098,74,31,3
2776,5207.145251854905,58,22,1
2777,6123.192536318168,83,33,3
2778,9743.818430593577,92,34,0
2779,5580.946597095009,55,26,1
2780,5471.373792907549,44,17,2
2781,8936.000725939854,79,31,0
2782,5602.437887641587,57,23,1
2783,5202.309423935218,68,24,1
2784,5886.786881913754,55,21,1
2785,7725.807665193697,78,28,3
2786,4565.809024660973,39,15,2
2787,7156.240961673862,65,29,3
2788,6566.418038958815,73,26,3
2789,5595.442306684898,55,24,1
2790,7392.275530950456,70,31,3
2791,4578.42607774781,40,14,2
2792,4571.044968344551,46,17,2
2793,3802.6244755295397,36,17,2
2794,5481.4956563707965,61,22,1
2795,8891.320894206912,81,29,0
2796,6997.150347539567,63,23,1
2797,6004.491041185481,65,25,1
2798,5910.407801175913,54,25,1
2799,6429.131321516219,64,27,3
2800,8283.34541592724,68,27,3
2801,5958.280072315742,58,25,1
2802,5315.354949315865,49,20,2
2803,4965.364736821355,48,19,2
2804,4404.877853459028,54,20,2
2805,6556.386085278815,61,20,1
2806,6137.260896479788,68,33,3
2807,5276.964996475499,46,18,2
2808,4497.204890803358,56,24,1
2809,6133.086492134682,59,28,3
2810,9349.101199543597,90,35,0
2811,3724.7154374375905,48,18,2
2812,2921.7669211834,38,18,2
2813,8438.070028376429,82,33,0
2814,6590.336674513521,61,31,3
2815,6019.5091310971875,61,23,1
2816,4300.71624598711,36,18,2
2817,9059.033227632048,88,36,0
2818,5750.174452763278,57,22,1
2819,6468.885635039839,67,29,3
2820,4188.231396864612,43,20,2
2821,7103.8792533571705,65,27,3
2822,5924.557797927747,55,26,1
2823,9714.1251424522,103,38,0
2824,3738.6081327596207,30,16,2
2825,4781.230690249497,52,23,1
2826,7647.67709494954,81,27,3
2827,7409.199818491632,70,29,3
2828,6873.948869921343,56,23,1
2829,2386.487866186359,30,13,2
2830,4910.988009952919,57,24,1
2831,5738.163766271013,53,23,1
2832,4807.080925385336,51,21,2
2833,6584.708041412284,57,24,1
2834,4883.9037949476615,52,21,1
2835,4552.0710085560495,58,23,1
2836,9577.554136713501,84,31,0
2837,3605.6485958783182,46,18,2
2838,7336.182628329073,62,24,3
2839,5339.951567147404,65,27,1
2840,5051.985210992488,52,22,1
2841,6895.153748609279,68,29,3
2842,5713.794939442295,61,27,1
2843,3392.855075393876,30,12,2
2844,4365.3960652899,64,25,1
2845,7689.105462076026,77,27,3
2846,8876.04439087584,76,28,0
2847,6084.478164080517,74,30,3
2848,7439.100476366166,69,29,3
2849,7355.55028249173,66,27,3
2850,5417.9609189053945,53,23,1
2851,8405.008775559274,80,30,0
2852,6484.085543793431,68,30,3
2853,5341.380715893385,57,22,1
2854,7724.002735057984,68,33,3
2855,10643.515156147581,87,36,0
2856,6143.494956962673,53,20,1
2857,6322.798558447803,63,25,1
2858,5974.626819993301,47,19,2
2859,4194.796076717748,66,26,1
2860,7678.193191754229,68,25,3
2861,6886.597678614094,68,24,3
2862,5613.81820904737,56,23,1
2863,7820.110493235505,67,26,3
2864,3313.710892355855,33,16,2
2865,6552.667227678887,72,28,3
2866,6219.60017897295,48,18,2
2867,6889.041843491071,65,22,1
2868,4727.680741585473,59,23,1
2869,5914.49005066611,61,27,1
2870,5227.891595223552,55,22,1
2871,6232.750126649606,57,24,1
2872,5970.985173909181,63,27,3
2873,6213.32208141958,60,25,1
2874,4028.946799732315,45,17,2
2875,8960.146787355217,75,29,0
2876,8712.575132931943,75,29,0
2877,7353.825064437077,83,32,0
2878,6811.541084877319,82,33,0
2879,3868.671070053942,47,19,2
2880,4448.190577952525,47,21,2
2881,6389.744578783518,62,25,1
2882,6282.16004275939,49,21,1
2883,6473.650571571696,66,25,3
2884,8528.291883231508,77,31,0
2885,6320.263270689819,61,23,1
2886,6234.890620948574,59,26,1
2887,5290.889908481501,61,24,1
2888,8480.043840940592,74,28,3
2889,5654.749305723673,54,24,1
2890,7029.691057778107,81,31,3
2891,6754.299506603792,66,26,3
2892,10856.743806752915,102,35,0
2893,5198.706102943215,55,23,1
2894,6797.999422757774,58,25,1
2895,8276.119324164998,78,27,3
2896,7734.524968861451,74,31,3
2897,4834.507002270407,55,23,1
2898,4698.3908155657155,48,20,2
2899,4780.451857741649,42,16,2
2900,4468.711669867336,38,16,2
2901,6305.970516721654,66,28,3
2902,5953.4688817372,60,25,1
2903,5945.861066938776,88,32,3
2904,4703.041592245407,46,19,2
2905,5532.46103605456,51,20,1
2906,5920.315566635136,47,17,2
2907,6197.649600014408,72,28,3
2908,10171.173898575058,84,34,0
2909,6160.532792153697,66,27,3
2910,5764.513687720989,61,24,1
2911,5539.221650736724,62,25,1
2912,8553.1269513876,71,25,3
2913,6875.5371310130995,68,25,3
2914,8772.911343887241,88,36,0
2915,5134.190243346693,53,22,1
2916,6792.970559145028,54,20,1
2917,5493.314982417901,53,22,1
2918,5284.580263600085,63,25,1
2919,6806.74972688341,68,24,3
2920,7483.0326811684,63,27,3
2921,3626.8374468944457,50,19,2
2922,8187.181707836602,84,31,0
2923,5751.485516167439,65,25,1
2924,9141.624721663224,70,25,3
2925,10297.953325478797,83,34,0
2926,7980.5010773312,76,27,3
2927,5001.8728370458975,48,21,2
2928,5697.594982181777,51,23,1
2929,6246.8082883092575,63,23,1
2930,7578.101957768117,79,29,3
2931,7557.127679532906,70,26,3
2932,8495.999951059994,88,35,0
2933,5621.124348474524,59,22,1
2934,7804.074322943421,65,28,3
2935,6074.466750006339,60,21,1
2936,2908.6943752503826,41,17,2
2937,6268.673737378255,51,22,1
2938,8731.321171388683,72,28,3
2939,9704.517015026724,83,29,0
2940,5446.072054412806,56,21,1
2941,5942.469744320702,56,24,1
2942,5832.892974877154,64,25,1
2943,7819.874727082247,74,28,3
2944,5127.819347073404,74,29,3
2945,6481.643364033178,66,25,3
2946,7816.735306411078,72,30,3
2947,7281.655366132731,75,32,3
2948,7781.623599419229,72,30,3
2949,5456.3511381518265,46,20,2
2950,6545.475015690567,54,22,1
2951,4765.099263105273,59,26,1
2952,8438.312636687318,81,30,0
2953,6186.082548513683,52,23,1
2954,4471.240333909722,41,17,2
2955,7091.287830732768,62,24,3
2956,3804.509192523591,61,23,1
2957,6841.48107515854,61,27,3
2958,6898.201057556623,72,28,3
2959,6565.066411504603,61,25,1
2960,7521.798166543921,77,30,3
2961,6109.427655457815,63,22,1
2962,7111.53099578452,67,27,3
2963,6989.056489290134,68,30,3
2964,5204.959674953623,64,26,1
2965,4722.168401957004,49,17,2
2966,4823.779392092305,47,21,2
2967,6904.219788896815,70,31,3
2968,8683.799086039058,70,34,0
2969,8588.51610044688,80,30,0
2970,5835.152785282467,54,22,1
2971,5463.529550651968,61,22,1
2972,7260.950379183021,66,25,3
2973,7465.351874839135,81,33,0
2974,7536.6606426368235,68,26,3
2975,6600.164362120871,73,31,3
2976,7005.815096574228,65,24,3
2977,9526.722335385784,90,37,0
2978,5719.819569656105,44,18,2
2979,7459.162572699862,82,30,0
2980,5533.463458280777,47,18,2
2981,4401.595254275721,49,20,2
2982,7844.602625265994,66,27,3
2983,6962.885903723076,64,25,3
2984,7608.150757787372,73,26,3
2985,7913.323592534468,77,27,3
2986,9445.759314978292,97,37,0
2987,6671.14674035405,76,31,3
2988,5534.580748197426,59,24,1
2989,6588.837596564815,70,27,3
2990,3708.206886402968,33,15,2
2991,6434.955346843841,56,22,1
2992,5627.684802400118,57,25,1
2993,5914.360230855299,59,25,1
2994,8669.10391581642,89,37,0
2995,3740.4940425374716,47,20,2
2996,7559.693768842496,78,31,0
2997,5705.458475518662,60,28,1
2998,6757.530336022227,62,23,1
2999,6659.524471719694,76,27,3
3000,6231.876958349612,55,24,1
3001,5949.604152593523,56,22,1
3002,6693.957600363182,53,21,1
3003,6293.8107626654255,59,26,1
3004,7981.840471817469,76,28,3
3005,5097.329925690117,50,22,1
3006,5702.692429550066,60,28,1
3007,9040.850157551286,87,33,0
3008,3327.931640599548,38,15,2
3009,5701.188657986474,51,21,1
3010,5369.183011615457,62,25,1
3011,5973.084943029663,57,23,1
3012,5152.393148442094,44,19,2
3013,6392.004895337155,70,25,3
3014,5491.750872279922,48,19,2
3015,6854.148486827453,70,25,3
3016,4311.287165981944,42,17,2
3017,5193.90895490017,64,25,1
3018,3593.1658072732625,40,16,2
3019,7121.9267614322725,67,29,3
3020,6531.0038045792935,59,26,1
3021,8706.966769501705,77,30,0
3022,6133.477445974057,61,24,1
3023,7246.358832966184,61,25,3
3024,8537.477162074894,74,30,0
3025,6997.754216878305,66,26,3
3026,4639.350597122725,52,25,1
3027,7775.557875070143,71,30,3
3028,7258.930188169438,75,31,3
3029,4272.6561319812445,47,18,2
3030,8662.793662575152,79,33,0
3031,5024.398358066874,67,26,1
3032,4241.148850346927,42,18,2
3033,3459.1246670919186,38,16,2
3034,5794.316821801333,70,28,3
3035,8920.682002672127,92,34,0
3036,7581.150690788083,77,27,3
3037,7696.548926073741,73,27,3
3038,6548.094648577026,55,23,1
3039,5631.7030780825135,69,25,1
3040,6258.583536119751,59,24,1
3041,4464.449040515376,47,21,2
3042,8915.286165856158,79,30,0
3043,7961.474351499621,69,30,3
3044,6976.6791871560645,71,27,3
3045,6500.014767230037,66,25,3
3046,9459.61539370441,80,33,0
3047,5697.95010349283,49,17,2
3048,6122.537251045518,65,27,3
3049,4552.592128911723,49,17,2
3050,8866.168580990161,70,27,3
3051,5530.754607966885,61,26,1
3052,6300.460008780844,62,23,1
3053,7461.238233532501,69,28,3
3054,6051.2794437035955,52,19,1
3055,5569.075101071992,51,19,2
3056,5726.99310561509,69,27,3
3057,9259.126845083132,83,32,0
3058,5424.552576269902,58,25,1
3059,5488.018833572205,62,22,1
3060,6210.539383829082,68,28,3
3061,4932.760936284288,51,25,1
3062,6470.182732175697,58,25,1
3063,7276.268864939773,75,30,3
3064,8088.7147154016875,76,31,0
3065,6293.781203786161,51,26,1
3066,5582.717515608288,56,23,1
3067,5376.670496747401,56,23,1
3068,7058.78656670941,72,28,3
3069,5296.165397577357,57,24,1
3070,4779.246000534552,53,22,1
3071,7065.458460666729,59,24,1
3072,5454.029374167357,68,26,1
3073,4999.9717229347425,49,24,1
3074,8624.08135614821,87,36,0
3075,7283.674059669563,67,24,3
3076,7768.2957371111925,67,27,3
3077,5012.8487301927935,51,20,2
3078,7604.372030824815,82,35,0
3079,6921.712061853946,63,24,3
3080,5546.329999984195,56,22,1
3081,4692.791717557351,52,19,2
3082,8410.424432500666,73,28,3
3083,5647.091217235112,57,26,1
3084,5120.150121521397,55,21,1
3085,4886.722352726948,59,22,1
3086,6275.003325892789,64,23,1
3087,5675.269015772611,72,25,3
3088,5853.101747166595,63,21,1
3089,5606.869786798938,54,22,1
3090,7095.869053516817,68,24,3
3091,7078.359014640077,70,28,3
3092,3726.169674869018,40,18,2
3093,5543.320473581784,66,25,1
3094,8642.410760478626,75,33,0
3095,4040.37774790566,43,20,2
3096,5722.970163303225,51,23,1
3097,6548.035423422989,67,24,3
3098,3879.910770057373,40,16,2
3099,11934.02025059407,114,38,0
3100,6691.6616794424535,76,30,3
3101,8364.1963848331,74,29,3
3102,5327.140727521678,58,22,1
3103,4994.294248828607,51,24,1
3104,6797.31252842662,80,31,3
3105,7446.087750637586,66,23,3
3106,5667.384753210647,62,24,1
3107,5215.511863602734,43,19,2
3108,3518.8865140473677,50,19,2
3109,7366.110932884401,66,26,3
3110,4807.366034598618,44,18,2
3111,6190.765399786418,53,21,1
3112,7185.206350781692,72,27,3
3113,7529.373173165557,63,25,3
3114,7255.553637755347,55,22,1
3115,6414.754377522113,58,23,1
3116,5521.472254934779,60,22,1
3117,5545.15325987795,53,22,1
3118,6629.913603203274,52,17,1
3119,4562.169631186216,57,24,1
3120,7985.090468340214,74,31,0
3121,7987.585411116614,74,26,3
3122,6577.808091171459,61,30,3
3123,6283.598020568491,58,23,1
3124,9856.552671285895,86,32,0
3125,7953.125172451359,76,28,3
3126,6619.135208310643,73,30,3
3127,5896.493053632818,56,25,1
3128,6245.0881417527335,62,26,1
3129,6095.189842817709,57,25,1
3130,6439.619573482421,69,25,3
3131,5403.454764954203,63,28,1
3132,5213.595964025609,46,20,2
3133,6491.787339986511,68,24,3
3134,9546.44598507041,96,41,0
3135,6905.640890783309,59,26,3
3136,7935.903673284692,73,27,3
3137,5323.928330113289,58,25,1
3138,6446.123982644498,57,20,1
3139,6999.667522616097,65,26,3
3140,5010.321129806862,51,21,1
3141,6448.677826201575,54,20,1
3142,9288.602210976442,80,32,0
3143,6310.410164053715,65,23,1
3144,8671.958017714542,80,34,0
3145,5467.257299370987,57,24,1
3146,5738.396761511709,54,21,1
3147,6744.41736403076,70,29,3
3148,4843.214239732652,49,21,2
3149,4362.412704293372,42,17,2
3150,5297.199028640957,66,28,3
3151,9650.057916860336,78,30,0
3152,4649.4952133345105,52,19,2
3153,7476.80050831868,74,30,3
3154,7816.539804935215,78,30,0
3155,7690.931641265897,70,24,3
3156,7487.596987688191,78,33,0
3157,6747.493611388271,62,26,3
3158,6396.614483061347,60,29,3
3159,6288.516201320214,56,20,1
3160,10571.551900103877,96,36,0
3161,7287.94207493628,62,29,3
3162,6042.202648514514,62,25,1
3163,9098.593951803654,76,28,0
3164,5817.624527936989,70,28,3
3165,7557.476338561754,74,27,3
3166,4930.06412685496,47,19,2
3167,5564.133178026428,43,19,2
3168,4821.179416109181,47,18,2
3169,6696.043467308038,72,32,3
3170,4577.763877393056,52,22,1
3171,4542.309447502248,55,21,1
3172,5893.173764723217,63,26,1
3173,8376.090753828397,74,27,3
3174,4512.509561163819,40,16,2
3175,4574.503551228589,37,16,2
3176,7174.356543412823,70,28,3
3177,5535.056285013421,51,22,1
3178,7634.3619909343215,71,29,3
3179,7570.470726291328,76,31,3
3180,6995.093921264097,70,29,3
3181,7663.924436044265,72,28,3
3182,7421.5284030743105,59,21,1
3183,5318.142606422353,56,18,2
3184,5682.11850945867,59,22,1
3185,7166.442929205139,62,23,1
3186,7320.3599432511655,62,25,3
3187,10576.163785628969,94,34,0
3188,5181.732431552315,53,24,1
3189,3378.756123297884,31,14,2
3190,5542.701933575781,64,27,1
3191,7872.313061578946,58,21,1
3192,5876.7813242396305,63,22,1
3193,5327.027698182765,60,25,1
3194,8622.842615681626,88,36,0
3195,5675.1644370266495,47,19,2
3196,8343.482591912863,90,38,0
3197,4681.958899454321,52,18,2
3198,8797.116720732192,79,31,0
3199,5709.1217902214285,60,26,1
3200,7861.647795181362,81,30,0
3201,6473.512741085842,55,21,1
3202,9094.37776602246,80,31,0
3203,6876.647842173371,71,27,3
3204,6262.5106679404225,68,28,3
3205,6626.3858573105745,57,25,1
3206,5093.713222592715,48,20,2
3207,4821.770105890938,52,21,2
3208,4021.581318924044,34,14,2
3209,8002.579259349408,72,27,3
3210,4388.734605776712,44,17,2
3211,4646.7582345520805,42,18,2
3212,6897.616364560851,63,25,3
3213,5388.83810185037,49,20,2
3214,4434.994526244176,49,19,2
3215,5470.622216216798,49,20,2
3216,4922.4994704233595,52,21,1
3217,6463.087282432344,61,21,1
3218,5603.254374207611,66,26,1
3219,5439.588189297286,66,25,1
3220,5722.9206020481515,63,27,1
3221,6947.818122618443,57,24,1
3222,7901.756556203648,75,29,3
3223,6354.56540303258,52,21,1
3224,5660.878061049327,68,32,3
3225,5149.954594355798,45,20,2
3226,7604.723421804008,75,30,3
3227,6074.4302507909215,59,26,1
3228,6450.624931884092,61,28,3
3229,5248.027440236976,52,19,2
3230,8674.750513502073,66,29,3
3231,5224.635176574983,67,27,1
3232,5778.872409514217,46,18,2
3233,9480.063700857965,79,31,0
3234,6305.51883612267,65,23,1
3235,6934.229753565864,62,26,3
3236,8040.675350631258,67,28,3
3237,8759.785450348023,76,30,0
3238,2518.584127674648,34,14,2
3239,4967.753882189112,61,25,1
3240,6948.205978283092,61,27,3
3241,5694.7486587499325,59,23,1
3242,4496.876789728911,47,21,2
3243,7298.20709752491,79,30,3
3244,5558.945600172616,47,18,2
3245,5766.728612170588,55,23,1
3246,5582.088203888009,62,22,1
3247,5931.393482629267,47,20,1
3248,8831.593187177488,84,32,0
3249,8729.428886410959,81,30,0
3250,6791.415402146994,73,29,3
3251,9087.729518622516,66,23,3
3252,8319.968620603386,65,25,3
3253,4701.135325827505,51,20,2
3254,7946.567674607269,74,27,3
3255,5624.583692399859,45,21,2
3256,9492.36527193158,88,34,0
3257,5504.618922344174,58,22,1
3258,7964.093604265719,79,32,0
3259,7766.456760336614,70,26,3
3260,7356.773998938353,78,33,0
3261,7605.741210657207,76,30,3
3262,6006.984710731797,59,26,1
3263,9101.550355475372,80,34,0
3264,7106.272712691669,76,30,3
3265,6229.267859906088,60,24,1
3266,8718.631320906174,72,29,3
3267,5666.532147273318,55,24,1
3268,6072.613999173185,66,27,3
3269,7544.78170400232,63,25,3
3270,3512.1483331000986,38,13,2
3271,5757.282939498115,66,22,1
3272,7750.403442558211,71,28,3
3273,6951.176394847512,61,22,1
3274,3950.773118446344,41,22,2
3275,6303.267136656106,68,28,3
3276,5228.003659947383,49,21,2
3277,4653.661398752006,42,18,2
3278,5148.655049528096,62,22,1
3279,6085.196889511755,67,29,3
3280,7620.4125008630035,70,26,3
3281,8704.114106537067,80,34,0
3282,5989.755610865048,49,19,1
3283,7340.138932685863,67,27,3
3284,4349.36025616429,60,23,1
3285,5784.874031749253,60,22,1
3286,5172.176354570988,59,25,1
3287,4546.594714565111,40,17,2
3288,5591.0402501380095,48,19,2
3289,7269.709891267342,66,21,1
3290,6255.322946573746,75,31,3
3291,4082.669037161004,41,21,2
3292,7178.40887991814,64,28,3
3293,7453.797682224101,65,26,3
3294,7484.102303152745,72,30,3
3295,6139.954595529804,57,23,1
3296,6337.382601823761,62,22,1
3297,4154.092762890736,46,23,2
3298,5383.568872635832,55,21,1
3299,4393.057706886108,45,23,2
3300,6183.676877142625,58,25,1
3301,5145.603815960859,59,26,1
3302,7684.404412694284,74,28,3
3303,5436.460325868278,55,22,1
3304,5139.307783761715,54,23,1
3305,9430.012213894355,85,33,0
3306,6834.911041600239,75,26,3
3307,5803.723628529201,48,20,1
3308,4608.0571443503795,48,18,2
3309,8034.69003018068,70,27,3
3310,5000.85094230057,48,20,2
3311,9108.894080760547,88,34,0
3312,6499.164031637179,66,26,3
3313,10192.141463725373,97,37,0
3314,5919.536700144502,58,18,1
3315,4899.154814299212,52,23,1
3316,5635.952065991929,55,24,1
3317,7187.85865146254,75,32,3
3318,4181.946128866535,46,20,2
3319,6063.199711467586,51,22,1
3320,5945.325696963747,63,26,1
3321,7300.603361133358,62,24,3
3322,6984.319401038533,61,21,1
3323,5016.350563686682,58,23,1
3324,7656.753285301836,74,29,3
3325,5328.751962664726,49,22,1
3326,6217.390636971519,55,23,1
3327,6254.580318209353,60,27,3
3328,4433.426879938217,53,21,2
3329,4571.756791410508,52,20,2
3330,6671.4850786957,64,27,3
3331,6766.464358983665,57,20,1
3332,6152.390819392226,58,23,1
3333,4838.505632849098,51,24,1
3334,5279.962992826572,57,23,1
3335,5175.990541067337,51,18,2
3336,4992.73693637397,59,23,1
3337,4843.594127876849,44,21,2
3338,5083.583840966818,50,17,2
3339,7023.703521338572,66,24,3
3340,10235.23038115453,81,36,0
3341,7730.27549966589,68,27,3
3342,6857.69744164256,67,27,3
3343,6587.885327364059,62,24,1
3344,4198.267446280713,46,18,2
3345,6636.997566232567,68,30,3
3346,6438.114707612281,55,19,1
3347,5691.9838317831145,66,27,3
3348,6851.914456542937,64,29,3
3349,6682.799303942203,65,28,3
3350,5831.671623390088,58,23,1
3351,6381.307771714408,65,27,3
3352,5865.361891939202,61,29,3
3353,3233.412227996794,46,19,2
3354,7345.006741452236,73,30,3
3355,6637.116532943492,56,28,3
3356,7174.648793032869,65,24,3
3357,6054.083893281924,60,25,1
3358,8087.413670228894,73,25,3
3359,4980.827739362156,47,19,2
3360,3808.972633694703,46,19,2
3361,6539.935839428748,60,25,1
3362,9399.632623032052,83,29,0
3363,7001.7150727592825,68,29,3
3364,8952.168719906347,91,37,0
3365,6596.901455329535,67,28,3
3366,9128.117728748983,79,28,0
3367,8303.830631721223,74,35,0
3368,5603.900026849505,55,25,1
3369,4240.348925375645,54,20,2
3370,5774.332227935342,60,26,1
3371,6391.814675559449,64,30,3
3372,6628.217428074266,69,26,3
3373,5111.7412329108365,52,22,1
3374,7703.141385901643,71,31,3
3375,6669.519967179876,67,28,3
3376,7974.953511437845,75,28,3
3377,9797.078546050567,85,38,0
3378,6701.229352597646,77,29,3
3379,7254.238055307606,68,25,3
3380,5472.458271417615,55,27,1
3381,7087.879753832631,70,28,3
3382,4152.143052142659,44,19,2
3383,6359.40027836161,59,21,1
3384,6969.626575183358,61,19,1
3385,5343.643789350508,51,21,1
3386,5751.518513909913,67,29,3
3387,4614.7622983409865,41,17,2
3388,4203.626277060889,44,21,2
3389,10555.731206666504,99,35,0
3390,7787.627018254725,84,33,0
3391,6528.9318314532,63,28,3
3392,7612.157888295358,74,27,3
3393,6736.309958721439,53,21,1
3394,6485.243463334764,66,26,3
3395,5490.393683720517,48,19,2
3396,5817.90723034203,53,23,1
3397,8792.145684448513,67,28,3
3398,7097.6838919011625,64,27,3
3399,3259.1087829683775,41,18,2
3400,6688.655906767263,69,29,3
3401,7488.511663696464,62,22,1
3402,3991.491806694971,47,19,2
3403,5951.195653497525,64,27,3
3404,9726.52161811467,90,36,0
3405,6040.666994260615,58,23,1
3406,3471.345828294605,41,16,2
3407,4894.203047030816,51,20,2
3408,5536.134419126661,60,23,1
3409,4336.729448178743,52,20,2
3410,5685.180939701334,60,25,1
3411,5516.94129414298,49,21,1
3412,6431.041467586718,64,25,3
3413,8575.538990293626,95,33,0
3414,7626.754515521657,80,35,0
3415,12029.225124364222,108,39,0
3416,5922.014430675176,62,26,1
3417,5672.2975823110555,60,23,1
3418,6504.964510961049,67,25,3
3419,7822.479082017827,64,28,3
3420,7264.384573852441,67,27,3
3421,8912.073600496631,78,32,0
3422,5922.777778374024,52,24,1
3423,8243.342700197822,74,30,3
3424,5499.4499903068245,50,23,1
3425,5902.201279673292,55,26,1
3426,5553.116000296611,54,26,1
3427,7245.934462446729,81,31,0
3428,8568.732165966827,83,36,0
3429,7834.0913421024725,73,26,3
3430,4145.977607150652,58,21,1
3431,5241.037809154602,59,25,1
3432,4838.384392562726,49,19,2
3433,6742.855167953522,59,21,1
3434,8433.442609191587,87,31,0
3435,7164.932338628843,73,26,3
3436,4202.745537473056,39,18,2
3437,5739.176990574074,46,22,1
3438,6873.093511896457,60,22,1
3439,4791.357829198891,47,21,2
3440,4504.463485080176,61,23,1
3441,5717.117793343731,61,23,1
3442,9438.399141363121,77,28,0
3443,6501.635418990308,65,28,3
3444,7570.483296054544,63,28,3
3445,7558.542968907647,68,26,3
